release_date,title,production_budget,domestic_gross,worldwide_gross,studio,foreign_gross,release_season,profit
unknown,The Commune,17000000.0,38700.0,18738700.0,Magn.,18700000.0,Winter,1738700.0
unknown,The Commuter,17000000.0,36300000.0,119900000.0,LGF,83600000.0,Winter,102900000.0
2018-01-12 00:00:00,The Commuter,40000000.0,1400000.0,101985431.0,unknown,18700000.0,Winter,61985431.0
2003-12-25 00:00:00,The Company,15000000.0,1400000.0,3396508.0,unknown,18700000.0,Winter,-11603492.0
unknown,The Company Men,17000000.0,4400000.0,4841000.0,Wein.,441000.0,Winter,-12159000.0
unknown,The Company You Keep,17000000.0,5100000.0,19600000.0,SPC,14500000.0,Winter,2600000.0
unknown,The Concert,17000000.0,658000.0,41158000.0,Wein.,40500000.0,Winter,24158000.0
unknown,The Conformist (2014 re-release),17000000.0,58700.0,18758700.0,KL,18700000.0,Winter,1758700.0
unknown,The Congress,17000000.0,138000.0,456000.0,Drft.,318000.0,Winter,-16544000.0
unknown,The Conjuring,17000000.0,137400000.0,319500000.0,WB (NL),182100000.0,Winter,302500000.0
2013-07-19 00:00:00,The Conjuring,20000000.0,1400000.0,318000141.0,unknown,18700000.0,Summer,298000141.0
unknown,The Conjuring 2,17000000.0,102500000.0,320400000.0,WB (NL),217900000.0,Winter,303400000.0
2016-06-10 00:00:00,The Conjuring 2: The Enfield Poltergeist,40000000.0,1400000.0,311262102.0,unknown,18700000.0,Summer,271262102.0
unknown,The Connection,17000000.0,191000.0,18891000.0,Drft.,18700000.0,Winter,1891000.0
unknown,The Conspirator,17000000.0,11500000.0,15400000.0,RAtt.,3900000.0,Winter,-1600000.0
2011-04-15 00:00:00,The Conspirator,25000000.0,1400000.0,15907411.0,unknown,18700000.0,Spring,-9092589.0
2005-08-31 00:00:00,The Constant Gardener,25500000.0,1400000.0,86301599.0,unknown,18700000.0,Summer,60801599.0
2000-10-13 00:00:00,The Contender,9000000.0,1400000.0,17804273.0,unknown,18700000.0,Fall,8804273.0
1974-04-07 00:00:00,The Conversation,1600000.0,1400000.0,4420000.0,unknown,18700000.0,Spring,2820000.0
2004-09-03 00:00:00,The Cookout,16000000.0,1400000.0,11540112.0,unknown,18700000.0,Fall,-4459888.0
2003-11-26 00:00:00,The Cooler,4000000.0,1400000.0,11131455.0,unknown,18700000.0,Fall,7131455.0
2003-03-28 00:00:00,The Core,85000000.0,1400000.0,74132631.0,unknown,18700000.0,Spring,-10867369.0
1999-03-12 00:00:00,The Corruptor,10000000.0,1400000.0,15164492.0,unknown,18700000.0,Spring,5164492.0
2008-12-31 00:00:00,The Cottage,5000000.0,1400000.0,1504960.0,unknown,18700000.0,Winter,-3495040.0
1984-12-14 00:00:00,The Cotton Club,48000000.0,1400000.0,25928721.0,unknown,18700000.0,Winter,-22071279.0
unknown,The Counselor,17000000.0,17000000.0,71000000.0,Fox,54000000.0,Winter,54000000.0
2013-10-25 00:00:00,The Counselor,25000000.0,1400000.0,71009334.0,unknown,18700000.0,Fall,46009334.0
2002-01-25 00:00:00,The Count of Monte Cristo,40000000.0,1400000.0,75389090.0,unknown,18700000.0,Winter,35389090.0
2002-07-26 00:00:00,The Country Bears,20000000.0,1400000.0,16988996.0,unknown,18700000.0,Summer,-3011004.0
unknown,The Country Doctor,17000000.0,8500.0,18708500.0,Distrib.,18700000.0,Winter,1708500.0
2006-09-08 00:00:00,The Covenant,20000000.0,1400000.0,38164784.0,unknown,18700000.0,Fall,18164784.0
1996-05-03 00:00:00,The Craft,15000000.0,1400000.0,55669466.0,unknown,18700000.0,Spring,40669466.0
unknown,The Crazies,17000000.0,39100000.0,54800000.0,Over.,15700000.0,Winter,37800000.0
2010-02-26 00:00:00,The Crazies,19000000.0,1400000.0,56445534.0,unknown,18700000.0,Winter,37445534.0
2000-08-25 00:00:00,The Crew,23000000.0,1400000.0,13019253.0,unknown,18700000.0,Summer,-9980747.0
2002-07-12 00:00:00,The Crocodile Hunter: Collision Course,12500000.0,1400000.0,33436931.0,unknown,18700000.0,Summer,20936931.0
unknown,The Croods,17000000.0,187200000.0,587200000.0,Fox,400000000.0,Winter,570200000.0
2013-03-22 00:00:00,The Croods,135000000.0,1400000.0,573068425.0,unknown,18700000.0,Spring,438068425.0
2018-12-31 00:00:00,The Crow,40000000.0,1400000.0,0.0,unknown,18700000.0,Winter,-40000000.0
2009-11-27 00:00:00,The Cry of the Owl,11500000.0,1400000.0,0.0,unknown,18700000.0,Fall,-11500000.0
1992-11-25 00:00:00,The Crying Game,4000000.0,1400000.0,62546695.0,unknown,18700000.0,Fall,58546695.0
unknown,The Cup (2012),17000000.0,1400000.0,3200000.0,Myr.,1800000.0,Winter,-13800000.0
2008-12-25 00:00:00,The Curious Case of Benjamin Button,160000000.0,1400000.0,329631958.0,unknown,18700000.0,Winter,169631958.0
2015-08-21 00:00:00,The Curse of Downers Grove,2000000.0,1400000.0,0.0,unknown,18700000.0,Summer,-2000000.0
2001-08-24 00:00:00,The Curse of the Jade Scorpion,26000000.0,1400000.0,18496522.0,unknown,18700000.0,Summer,-7503478.0
unknown,The Cut,17000000.0,28100.0,18728100.0,Strand,18700000.0,Winter,1728100.0
unknown,The D Train,17000000.0,673000.0,775000.0,IFC,102000.0,Winter,-16225000.0
2015-05-08 00:00:00,The D Train,3000000.0,1400000.0,772366.0,unknown,18700000.0,Spring,-2227634.0
unknown,The DUFF,17000000.0,34000000.0,43500000.0,LGF,9500000.0,Winter,26500000.0
2015-02-20 00:00:00,The DUFF,8500000.0,1400000.0,43528634.0,unknown,18700000.0,Winter,35028634.0
2006-05-19 00:00:00,The Da Vinci Code,125000000.0,1400000.0,767820459.0,unknown,18700000.0,Spring,642820459.0
2009-10-09 00:00:00,The Damned United,6400000.0,1400000.0,4199874.0,unknown,18700000.0,Fall,-2200126.0
unknown,The Dance of Reality,17000000.0,294000.0,18994000.0,Abk.,18700000.0,Winter,1994000.0
2002-06-14 00:00:00,The Dangerous Lives of Altar Boys,12000000.0,1400000.0,1779284.0,unknown,18700000.0,Summer,-10220716.0
unknown,The Danish Girl,17000000.0,11100000.0,64200000.0,Focus,53100000.0,Winter,47200000.0
1993-04-23 00:00:00,The Dark Half,15000000.0,1400000.0,9579068.0,unknown,18700000.0,Spring,-5420932.0
unknown,The Dark Horse,17000000.0,67500.0,18767500.0,BG,18700000.0,Winter,1767500.0
2005-10-13 00:00:00,The Dark Hours,400000.0,1400000.0,423.0,unknown,18700000.0,Fall,-399577.0
2008-07-18 00:00:00,The Dark Knight,185000000.0,1400000.0,1001996207.0,unknown,18700000.0,Summer,816996207.0
unknown,The Dark Knight Rises,17000000.0,448100000.0,1084900000.0,WB,636800000.0,Winter,1067900000.0
2012-07-20 00:00:00,The Dark Knight Rises,275000000.0,1400000.0,1084439099.0,unknown,18700000.0,Summer,809439099.0
unknown,The Dark Tower,17000000.0,50700000.0,113200000.0,Sony,62500000.0,Winter,96200000.0
2017-08-04 00:00:00,The Dark Tower,60000000.0,1400000.0,113461527.0,unknown,18700000.0,Summer,53461527.0
unknown,The Darkest Hour,17000000.0,21400000.0,64600000.0,Sum.,43200000.0,Winter,47600000.0
2011-12-25 00:00:00,The Darkest Hour,34800000.0,1400000.0,62831715.0,unknown,18700000.0,Winter,28031715.0
unknown,The Darkest Minds,17000000.0,12700000.0,41100000.0,Fox,28400000.0,Winter,24100000.0
2018-08-03 00:00:00,The Darkest Minds,34000000.0,1400000.0,38361428.0,unknown,18700000.0,Summer,4361428.0
unknown,The Darkness,17000000.0,10800000.0,29500000.0,BH Tilt,18700000.0,Winter,12500000.0
2016-05-13 00:00:00,The Darkness,4000000.0,1400000.0,10898293.0,unknown,18700000.0,Spring,6898293.0
unknown,The Daughter,17000000.0,26400.0,18726400.0,KL,18700000.0,Winter,1726400.0
unknown,The Dawn Wall,17000000.0,112000.0,18812000.0,Orch.,18700000.0,Winter,1812000.0
unknown,The Day,17000000.0,21000.0,18721000.0,Anch.,18700000.0,Winter,1721000.0
2004-05-28 00:00:00,The Day After Tomorrow,125000000.0,1400000.0,556319450.0,unknown,18700000.0,Spring,431319450.0
unknown,The Day I Saw Your Heart,17000000.0,3500.0,2003500.0,FM,2000000.0,Winter,-14996500.0
2008-12-12 00:00:00,The Day the Earth Stood Still,80000000.0,1400000.0,237370350.0,unknown,18700000.0,Winter,157370350.0
1951-09-18 00:00:00,The Day the Earth Stood Still,1200000.0,1400000.0,3700000.0,unknown,18700000.0,Fall,2500000.0
2006-12-29 00:00:00,The Dead Girl,3300000.0,1400000.0,19875.0,unknown,18700000.0,Winter,-3280125.0
unknown,The Dead Lands,17000000.0,5200.0,18705200.0,Magn.,18700000.0,Winter,1705200.0
2010-12-31 00:00:00,The Dead Undead,1100000.0,1400000.0,0.0,unknown,18700000.0,Winter,-1100000.0
1983-10-21 00:00:00,The Dead Zone,10000000.0,1400000.0,20766000.0,unknown,18700000.0,Fall,10766000.0
2007-09-04 00:00:00,The Death and Life of Bobby Z,8000000.0,1400000.0,414617.0,unknown,18700000.0,Fall,-7585383.0
unknown,The Death of Stalin,17000000.0,8000000.0,24600000.0,IFC,16600000.0,Winter,7600000.0
unknown,The Debt,17000000.0,31200000.0,45700000.0,Focus,14500000.0,Winter,28700000.0
2011-08-31 00:00:00,The Debt,20000000.0,1400000.0,46604054.0,unknown,18700000.0,Summer,26604054.0
unknown,The Decent One,17000000.0,21300.0,18721300.0,KL,18700000.0,Winter,1721300.0
unknown,The Decoy Bride,17000000.0,800.0,18700800.0,IFC,18700000.0,Winter,1700800.0
unknown,The Deep Blue Sea,17000000.0,1100000.0,19800000.0,MBox,18700000.0,Winter,2800000.0
2001-08-08 00:00:00,The Deep End,3000000.0,1400000.0,9981635.0,unknown,18700000.0,Summer,6981635.0
1999-03-12 00:00:00,The Deep End of the Ocean,40000000.0,1400000.0,13508635.0,unknown,18700000.0,Spring,-26491365.0
1979-01-01 00:00:00,The Deer Hunter,15000000.0,1400000.0,50009253.0,unknown,18700000.0,Winter,35009253.0
2006-10-06 00:00:00,The Departed,90000000.0,1400000.0,289660619.0,unknown,18700000.0,Fall,199660619.0
2009-12-31 00:00:00,The Deported,3000000.0,1400000.0,0.0,unknown,18700000.0,Winter,-3000000.0
unknown,The Descendants,17000000.0,82600000.0,177300000.0,FoxS,94700000.0,Winter,160300000.0
2011-11-16 00:00:00,The Descendants,20000000.0,1400000.0,175507800.0,unknown,18700000.0,Fall,155507800.0
2006-08-04 00:00:00,The Descent,7000000.0,1400000.0,57051053.0,unknown,18700000.0,Summer,50051053.0
unknown,The Devil Inside,17000000.0,53300000.0,101800000.0,Par.,48500000.0,Winter,84800000.0
2012-01-06 00:00:00,The Devil Inside,1000000.0,1400000.0,101759490.0,unknown,18700000.0,Winter,100759490.0
2006-06-30 00:00:00,The Devil Wears Prada,35000000.0,1400000.0,326073155.0,unknown,18700000.0,Summer,291073155.0
unknown,The Devil's Double,17000000.0,1400000.0,20100000.0,LGF,18700000.0,Winter,3100000.0
2011-07-29 00:00:00,The Devil's Double,19100000.0,1400000.0,5965646.0,unknown,18700000.0,Summer,-13134354.0
unknown,The Devil's Hand,17000000.0,5700.0,18705700.0,RAtt.,18700000.0,Winter,1705700.0
1997-03-26 00:00:00,The Devil's Own,90000000.0,1400000.0,140900000.0,unknown,18700000.0,Spring,50900000.0
2005-07-22 00:00:00,The Devil's Rejects,7000000.0,1400000.0,20940428.0,unknown,18700000.0,Summer,13940428.0
2009-05-26 00:00:00,The Devil's Tomb,10000000.0,1400000.0,0.0,unknown,18700000.0,Spring,-10000000.0
unknown,The Diary of a Teenage Girl,17000000.0,1500000.0,20200000.0,SPC,18700000.0,Winter,3200000.0
2015-08-07 00:00:00,The Diary of a Teenage Girl,2000000.0,1400000.0,2279959.0,unknown,18700000.0,Summer,279959.0
unknown,The Dictator,17000000.0,59700000.0,179400000.0,Par.,119700000.0,Winter,162400000.0
2012-05-16 00:00:00,The Dictator,65000000.0,1400000.0,180148897.0,unknown,18700000.0,Spring,115148897.0
unknown,The Dilemma,17000000.0,48500000.0,69700000.0,Uni.,21200000.0,Winter,52700000.0
2011-01-14 00:00:00,The Dilemma,70000000.0,1400000.0,70546865.0,unknown,18700000.0,Winter,546865.0
2013-10-04 00:00:00,The Dirties,55000.0,1400000.0,0.0,unknown,18700000.0,Fall,-55000.0
unknown,The Disappearance of Alice Creed,17000000.0,167000.0,868000.0,Anch.,701000.0,Winter,-16132000.0
2010-08-06 00:00:00,The Disappearance of Alice Creed,1500000.0,1400000.0,1605139.0,unknown,18700000.0,Summer,105139.0
unknown,The Disappearance of Eleanor Rigby,17000000.0,588000.0,985000.0,Wein.,397000.0,Winter,-16015000.0
unknown,The Disappointments Room,17000000.0,2400000.0,21100000.0,Rela.,18700000.0,Winter,4100000.0
2016-09-09 00:00:00,The Disappointments Room,15000000.0,1400000.0,3503761.0,unknown,18700000.0,Fall,-11496239.0
unknown,The Disaster Artist,17000000.0,21100000.0,29800000.0,A24,8700000.0,Winter,12800000.0
2017-12-01 00:00:00,The Disaster Artist,10000000.0,1400000.0,28717667.0,unknown,18700000.0,Winter,18717667.0
unknown,The Divergent Series: Allegiant,17000000.0,66200000.0,179300000.0,LG/S,113100000.0,Winter,162300000.0
2016-03-18 00:00:00,The Divergent Series: Allegiant,110000000.0,1400000.0,172022517.0,unknown,18700000.0,Spring,62022517.0
unknown,The Divergent Series: Insurgent,17000000.0,130199999.0,297299999.0,LG/S,167100000.0,Winter,280299999.0
2015-03-20 00:00:00,The Divergent Series: Insurgent,110000000.0,1400000.0,295075882.0,unknown,18700000.0,Spring,185075882.0
2012-01-13 00:00:00,The Divide,3000000.0,1400000.0,156362.0,unknown,18700000.0,Winter,-2843638.0
unknown,The Divine Move,17000000.0,137000.0,27937000.0,CJ,27800000.0,Winter,10937000.0
2002-06-07 00:00:00,The Divine Secrets of the Ya-Ya Sisterhood,27000000.0,1400000.0,73826768.0,unknown,18700000.0,Summer,46826768.0
2016-07-08 00:00:00,The Dog Lover,2000000.0,1400000.0,0.0,unknown,18700000.0,Summer,-2000000.0
1991-03-01 00:00:00,The Doors,40000000.0,1400000.0,34416893.0,unknown,18700000.0,Spring,-5583107.0
unknown,The Double,17000000.0,138000.0,3738000.0,Imag.,3600000.0,Winter,-13262000.0
unknown,The Double (2014),17000000.0,200000.0,18900000.0,Magn.,18700000.0,Winter,1900000.0
unknown,The Double Hour,17000000.0,1500000.0,2700000.0,Gold.,1200000.0,Winter,-14300000.0
1998-01-16 00:00:00,The Dress,2650000.0,1400000.0,16556.0,unknown,18700000.0,Winter,-2633444.0
unknown,The Dressmaker,17000000.0,2000000.0,20700000.0,BG,18700000.0,Winter,3700000.0
2016-09-23 00:00:00,The Dressmaker,11900000.0,1400000.0,24041617.0,unknown,18700000.0,Fall,12141617.0
unknown,The Drop,17000000.0,10700000.0,18600000.0,FoxS,7900000.0,Winter,1600000.0
2014-09-12 00:00:00,The Drop,12600000.0,1400000.0,19054534.0,unknown,18700000.0,Fall,6454534.0
2008-09-19 00:00:00,The Duchess,27000000.0,1400000.0,45160110.0,unknown,18700000.0,Fall,18160110.0
unknown,The Duelist,17000000.0,13500.0,6113500.0,Sony,6100000.0,Winter,-10886500.0
unknown,The Duke of Burgundy,17000000.0,64500.0,18764500.0,IFC,18700000.0,Winter,1764500.0
2005-08-05 00:00:00,The Dukes of Hazzard,53000000.0,1400000.0,109848461.0,unknown,18700000.0,Summer,56848461.0
unknown,The Eagle,17000000.0,19500000.0,27100000.0,Focus,7600000.0,Winter,10100000.0
2011-02-11 00:00:00,The Eagle,25000000.0,1400000.0,38993548.0,unknown,18700000.0,Winter,13993548.0
unknown,The Eagle Huntress,17000000.0,3200000.0,21900000.0,SPC,18700000.0,Winter,4900000.0
unknown,The East,17000000.0,2300000.0,2399700.0,FoxS,99700.0,Winter,-14600300.0
2013-05-31 00:00:00,The East,6500000.0,1400000.0,3027956.0,unknown,18700000.0,Spring,-3472044.0
unknown,The Eclipse,17000000.0,133000.0,159400.0,Magn.,26400.0,Winter,-16840600.0
2010-03-26 00:00:00,The Eclipse,3000000.0,1400000.0,133411.0,unknown,18700000.0,Spring,-2866589.0
unknown,The Edge of Seventeen,17000000.0,14400000.0,18800000.0,STX,4400000.0,Winter,1800000.0
2016-11-18 00:00:00,The Edge of Seventeen,9000000.0,1400000.0,19096003.0,unknown,18700000.0,Fall,10096003.0
1954-08-24 00:00:00,The Egyptian,5000000.0,1400000.0,15000000.0,unknown,18700000.0,Summer,10000000.0
1980-10-03 00:00:00,The Elephant Man,5000000.0,1400000.0,26010864.0,unknown,18700000.0,Fall,21010864.0
unknown,The Emoji Movie,17000000.0,86100000.0,217799999.0,Sony,131699999.0,Winter,200799999.0
2017-07-28 00:00:00,The Emoji Movie,50000000.0,1400000.0,216562312.0,unknown,18700000.0,Summer,166562312.0
2002-11-22 00:00:00,The Emperor's Club,12500000.0,1400000.0,16193713.0,unknown,18700000.0,Fall,3693713.0
2000-12-15 00:00:00,The Emperor's New Groove,100000000.0,1400000.0,169296573.0,unknown,18700000.0,Winter,69296573.0
1999-12-03 00:00:00,The End of the Affair,23000000.0,1400000.0,10660147.0,unknown,18700000.0,Winter,-12339853.0
unknown,The End of the Tour,17000000.0,3000000.0,21700000.0,A24,18700000.0,Winter,4700000.0
1996-11-15 00:00:00,The English Patient,35000000.0,1400000.0,231710008.0,unknown,18700000.0,Fall,196710008.0
unknown,The English Teacher,17000000.0,105000.0,18805000.0,Cdgm.,18700000.0,Winter,1805000.0
unknown,The Equalizer,17000000.0,101500000.0,192300000.0,Sony,90800000.0,Winter,175300000.0
2014-09-26 00:00:00,The Equalizer,55000000.0,1400000.0,192903624.0,unknown,18700000.0,Fall,137903624.0
unknown,The Equalizer 2,17000000.0,102100000.0,190400000.0,Sony,88300000.0,Winter,173400000.0
2018-07-20 00:00:00,The Equalizer 2,77000000.0,1400000.0,190453132.0,unknown,18700000.0,Summer,113453132.0
unknown,The Escape,17000000.0,14000.0,18714000.0,IFC,18700000.0,Winter,1714000.0
1983-04-15 00:00:00,The Evil Dead,375000.0,1400000.0,29400000.0,unknown,18700000.0,Spring,29025000.0
2005-09-09 00:00:00,The Exorcism of Emily Rose,18000000.0,1400000.0,144529078.0,unknown,18700000.0,Fall,126529078.0
1973-12-26 00:00:00,The Exorcist,12000000.0,1400000.0,428214478.0,unknown,18700000.0,Winter,416214478.0
unknown,The Expendables,17000000.0,103100000.0,274500000.0,LGF,171400000.0,Winter,257500000.0
2010-08-13 00:00:00,The Expendables,82000000.0,1400000.0,268268174.0,unknown,18700000.0,Summer,186268174.0
unknown,The Expendables 2,17000000.0,85000000.0,314900000.0,LGF,229900000.0,Winter,297900000.0
2012-08-17 00:00:00,The Expendables 2,100000000.0,1400000.0,311979256.0,unknown,18700000.0,Summer,211979256.0
unknown,The Expendables 3,17000000.0,39300000.0,214600000.0,LGF,175300000.0,Winter,197600000.0
2014-08-15 00:00:00,The Expendables 3,100000000.0,1400000.0,209461378.0,unknown,18700000.0,Summer,109461378.0
2010-03-12 00:00:00,The Exploding Girl,40000.0,1400000.0,25572.0,unknown,18700000.0,Spring,-14428.0
2008-10-10 00:00:00,The Express,37500000.0,1400000.0,9813309.0,unknown,18700000.0,Fall,-27686691.0
unknown,The Extra Man,17000000.0,453000.0,457500.0,Magn.,4500.0,Winter,-16542500.0
2010-07-30 00:00:00,The Extra Man,7000000.0,1400000.0,492108.0,unknown,18700000.0,Summer,-6507892.0
2008-02-01 00:00:00,The Eye,12000000.0,1400000.0,57577765.0,unknown,18700000.0,Winter,45577765.0
unknown,The Eye of the Storm,17000000.0,83600.0,18783600.0,SEG,18700000.0,Winter,1783600.0
2012-03-16 00:00:00,The FP,60000.0,1400000.0,0.0,unknown,18700000.0,Spring,-60000.0
unknown,The Face Reader,17000000.0,516000.0,54616000.0,PM&E,54100000.0,Winter,37616000.0
unknown,The Face of Love,17000000.0,350000.0,19050000.0,IFC,18700000.0,Winter,2050000.0
2014-03-07 00:00:00,The Face of Love,4000000.0,1400000.0,1158877.0,unknown,18700000.0,Spring,-2841123.0
2015-04-24 00:00:00,The Face of an Angel,26000000.0,1400000.0,0.0,unknown,18700000.0,Spring,-26000000.0
1998-12-25 00:00:00,The Faculty,15000000.0,1400000.0,40283321.0,unknown,18700000.0,Winter,25283321.0
unknown,The Fairy,17000000.0,38400.0,18738400.0,KL,18700000.0,Winter,1738400.0
1964-01-01 00:00:00,The Fall of the Roman Empire,19000000.0,1400000.0,4750000.0,unknown,18700000.0,Winter,-14250000.0
2013-09-13 00:00:00,The Family,30000000.0,1400000.0,51078541.0,unknown,18700000.0,Fall,21078541.0
unknown,The Family (2013),17000000.0,36900000.0,78400000.0,Rela.,41500000.0,Winter,61400000.0
unknown,The Family Fang,17000000.0,263000.0,18963000.0,SM,18700000.0,Winter,1963000.0
2000-12-22 00:00:00,The Family Man,60000000.0,1400000.0,124715863.0,unknown,18700000.0,Winter,64715863.0
2005-12-16 00:00:00,The Family Stone,18000000.0,1400000.0,92357499.0,unknown,18700000.0,Winter,74357499.0
1996-08-16 00:00:00,The Fan,55000000.0,1400000.0,18582965.0,unknown,18700000.0,Summer,-36417035.0
unknown,The Farewell Party,17000000.0,173000.0,18873000.0,Gold.,18700000.0,Winter,1873000.0
2001-06-22 00:00:00,The Fast and the Furious,38000000.0,1400000.0,206512310.0,unknown,18700000.0,Summer,168512310.0
2006-06-16 00:00:00,The Fast and the Furious: Tokyo Drift,85000000.0,1400000.0,157794205.0,unknown,18700000.0,Summer,72794205.0
unknown,The Fate of the Furious,17000000.0,226000000.0,226001010.0,Uni.,1010.0,Winter,209001010.0
2017-04-14 00:00:00,The Fate of the Furious,250000000.0,1400000.0,1234846267.0,unknown,18700000.0,Spring,984846267.0
2014-06-06 00:00:00,The Fault in Our Stars,12000000.0,1400000.0,307166834.0,unknown,18700000.0,Summer,295166834.0
unknown,The Fault in our Stars,17000000.0,124900000.0,307200000.0,Fox,182300000.0,Winter,290200000.0
unknown,The Favourite,17000000.0,34400000.0,96000000.0,FoxS,61600000.0,Winter,79000000.0
2018-11-23 00:00:00,The Favourite,15000000.0,1400000.0,94113929.0,unknown,18700000.0,Fall,79113929.0
unknown,The Fencer,17000000.0,96000.0,18796000.0,CFI,18700000.0,Winter,1796000.0
1997-05-09 00:00:00,The Fifth Element,95000000.0,1400000.0,263898761.0,unknown,18700000.0,Spring,168898761.0
unknown,The Fifth Estate,17000000.0,3300000.0,8600000.0,BV,5300000.0,Winter,-8400000.0
2013-10-18 00:00:00,The Fifth Estate,26000000.0,1400000.0,6154172.0,unknown,18700000.0,Fall,-19845828.0
unknown,The Fighter,17000000.0,93600000.0,129200000.0,Par.,35600000.0,Winter,112200000.0
2010-12-10 00:00:00,The Fighter,11000000.0,1400000.0,129262388.0,unknown,18700000.0,Winter,118262388.0
2009-08-28 00:00:00,The Final Destination,40000000.0,1400000.0,187384627.0,unknown,18700000.0,Summer,147384627.0
2015-11-03 00:00:00,The Final Girls,4500000.0,1400000.0,0.0,unknown,18700000.0,Fall,-4500000.0
unknown,The Finest Hours,17000000.0,27600000.0,52100000.0,BV,24500000.0,Winter,35100000.0
2016-01-29 00:00:00,The Finest Hours,70000000.0,1400000.0,49252761.0,unknown,18700000.0,Winter,-20747239.0
1993-06-30 00:00:00,The Firm,42000000.0,1400000.0,270340892.0,unknown,18700000.0,Summer,228340892.0
unknown,The First Grader,17000000.0,332000.0,714000.0,NGE,382000.0,Winter,-16286000.0
1979-02-02 00:00:00,The First Great Train Robbery,6000000.0,1400000.0,391942.0,unknown,18700000.0,Winter,-5608058.0
unknown,The First Monday in May,17000000.0,527000.0,19227000.0,Magn.,18700000.0,Winter,2227000.0
unknown,The First Purge,17000000.0,69500000.0,137000000.0,Uni.,67500000.0,Winter,120000000.0
2018-07-04 00:00:00,The First Purge,13000000.0,1400000.0,136617305.0,unknown,18700000.0,Summer,123617305.0
unknown,The First Time,17000000.0,22800.0,18722800.0,Gold.,18700000.0,Winter,1722800.0
2012-10-19 00:00:00,The First Time,2000000.0,1400000.0,17061.0,unknown,18700000.0,Fall,-1982939.0
1996-09-20 00:00:00,The First Wives Club,30000000.0,1400000.0,181489203.0,unknown,18700000.0,Fall,151489203.0
1991-09-20 00:00:00,The Fisher King,24000000.0,1400000.0,41798224.0,unknown,18700000.0,Fall,17798224.0
2016-06-03 00:00:00,The Fits,170000.0,1400000.0,169242.0,unknown,18700000.0,Summer,-758.0
unknown,The Five-Year Engagement,17000000.0,28800000.0,53900000.0,Uni.,25100000.0,Winter,36900000.0
2012-04-27 00:00:00,The Five-Year Engagement,30000000.0,1400000.0,61623819.0,unknown,18700000.0,Spring,31623819.0
1994-05-27 00:00:00,The Flintstones,45000000.0,1400000.0,358500000.0,unknown,18700000.0,Spring,313500000.0
2000-04-28 00:00:00,The Flintstones in Viva Rock Vegas,58000000.0,1400000.0,59431365.0,unknown,18700000.0,Spring,1431365.0
unknown,The Florida Project,17000000.0,5900000.0,24600000.0,A24,18700000.0,Winter,7600000.0
2017-10-06 00:00:00,The Florida Project,2000000.0,1400000.0,11295324.0,unknown,18700000.0,Fall,9295324.0
2003-10-10 00:00:00,The Flower of Evil,6000000.0,1400000.0,181798.0,unknown,18700000.0,Fall,-5818202.0
unknown,The Flowers of War,17000000.0,311000.0,19011000.0,WHE,18700000.0,Winter,2011000.0
2005-10-14 00:00:00,The Fog,18000000.0,1400000.0,37048526.0,unknown,18700000.0,Fall,19048526.0
1980-02-01 00:00:00,The Fog,1100000.0,1400000.0,21445820.0,unknown,18700000.0,Winter,20345820.0
2008-05-30 00:00:00,The Foot Fist Way,79000.0,1400000.0,234286.0,unknown,18700000.0,Spring,155286.0
2008-04-18 00:00:00,The Forbidden Kingdom,55000000.0,1400000.0,129075270.0,unknown,18700000.0,Spring,74075270.0
unknown,The Forbidden Room,17000000.0,34400.0,18734400.0,KL,18700000.0,Winter,1734400.0
unknown,The Forecaster,17000000.0,10200.0,18710200.0,FOR,18700000.0,Winter,1710200.0
unknown,The Foreigner,17000000.0,34400000.0,145400000.0,STX,111000000.0,Winter,128400000.0
2017-10-13 00:00:00,The Foreigner,35000000.0,1400000.0,140783360.0,unknown,18700000.0,Fall,105783360.0
unknown,The Forest,17000000.0,26600000.0,37600000.0,Focus,11000000.0,Winter,20600000.0
2016-01-08 00:00:00,The Forest,10000000.0,1400000.0,40749230.0,unknown,18700000.0,Winter,30749230.0
2004-09-24 00:00:00,The Forgotten,50000000.0,1400000.0,117211892.0,unknown,18700000.0,Fall,67211892.0
2001-04-27 00:00:00,The Forsaken,5000000.0,1400000.0,6755271.0,unknown,18700000.0,Spring,1755271.0
unknown,The Fortress,17000000.0,253000.0,18953000.0,CJ,18700000.0,Winter,1953000.0
unknown,The Founder,17000000.0,12800000.0,24100000.0,Wein.,11300000.0,Winter,7100000.0
2017-01-20 00:00:00,The Founder,15000000.0,1400000.0,24403192.0,unknown,18700000.0,Winter,9403192.0
2006-11-22 00:00:00,The Fountain,35000000.0,1400000.0,15461638.0,unknown,18700000.0,Fall,-19538362.0
2002-09-20 00:00:00,The Four Feathers,35000000.0,1400000.0,29882645.0,unknown,18700000.0,Fall,-5117355.0
1981-05-22 00:00:00,The Four Seasons,6500000.0,1400000.0,42488161.0,unknown,18700000.0,Spring,35988161.0
2009-11-06 00:00:00,The Fourth Kind,10000000.0,1400000.0,49486874.0,unknown,18700000.0,Fall,39486874.0
1971-10-09 00:00:00,The French Connection,2200000.0,1400000.0,41158757.0,unknown,18700000.0,Fall,38958757.0
unknown,The French Minister,17000000.0,12000.0,5112000.0,IFC,5100000.0,Winter,-11888000.0
2015-04-21 00:00:00,The Front Man,20000.0,1400000.0,0.0,unknown,18700000.0,Spring,-20000.0
